Mes, Dia, Ano, Hora, Minutos, Dia da semana
9,7,2018,8,0,6
9,7,2018,9,0,6
9,7,2018,10,0,6
9,7,2018,11,0,6
9,7,2018,12,0,6
9,7,2018,13,0,6
9,7,2018,14,0,6
9,7,2018,15,0,6
9,7,2018,16,0,6
9,7,2018,17,0,6
9,7,2018,18,0,6
9,7,2018,19,0,6
9,7,2018,20,0,6
9,7,2018,21,0,6
9,7,2018,22,0,6
9,7,2018,23,0,6
9,8,2018,0,0,7
9,8,2018,1,0,7
9,8,2018,2,0,7
9,8,2018,3,0,7
9,8,2018,4,0,7
9,8,2018,5,0,7
9,8,2018,6,0,7
9,8,2018,7,0,7
9,8,2018,8,0,7
9,8,2018,9,0,7
9,8,2018,10,0,7
9,8,2018,11,0,7
9,8,2018,12,0,7
9,8,2018,13,0,7
9,8,2018,14,0,7
9,8,2018,15,0,7
9,8,2018,16,0,7
9,8,2018,17,0,7
9,8,2018,18,0,7
9,8,2018,19,0,7
9,8,2018,20,0,7
9,8,2018,21,0,7
9,8,2018,22,0,7
9,8,2018,23,0,7
9,9,2018,0,0,8
9,9,2018,1,0,8
9,9,2018,2,0,8
9,9,2018,3,0,8
9,9,2018,4,0,8
9,9,2018,5,0,8
9,9,2018,6,0,8
9,9,2018,7,0,8
9,9,2018,8,0,8
9,9,2018,9,0,8
9,9,2018,10,0,8
9,9,2018,11,0,8
9,9,2018,12,0,8
9,9,2018,13,0,8
9,9,2018,14,0,8
9,9,2018,15,0,8
9,9,2018,16,0,8
9,9,2018,17,0,8
9,9,2018,18,0,8
9,9,2018,19,0,8
9,9,2018,20,0,8
9,9,2018,21,0,8
9,9,2018,22,0,8
9,9,2018,23,0,8
9,10,2018,0,0,2
9,10,2018,1,0,2
9,10,2018,2,0,2
9,10,2018,3,0,2
9,10,2018,4,0,2
9,10,2018,5,0,2
9,10,2018,6,0,2
9,10,2018,7,0,2
9,10,2018,8,0,2
9,10,2018,9,0,2
9,10,2018,10,0,2
9,10,2018,11,0,2
9,10,2018,12,0,2
9,10,2018,13,0,2
9,10,2018,14,0,2
9,10,2018,15,0,2
9,10,2018,16,0,2
9,10,2018,17,0,2
9,10,2018,18,0,2
9,10,2018,19,0,2
9,10,2018,20,0,2
9,10,2018,21,0,2
9,10,2018,22,0,2
9,10,2018,23,0,2
9,11,2018,0,0,3
9,11,2018,1,0,3
9,11,2018,2,0,3
9,11,2018,3,0,3
9,11,2018,4,0,3
9,11,2018,5,0,3
9,11,2018,6,0,3
9,11,2018,7,0,3
9,11,2018,8,0,3
9,11,2018,9,0,3
9,11,2018,10,0,3
9,11,2018,11,0,3
9,11,2018,12,0,3
9,11,2018,13,0,3
9,11,2018,14,0,3
9,11,2018,15,0,3
9,11,2018,16,0,3
9,11,2018,17,0,3
9,11,2018,18,0,3
9,11,2018,19,0,3
9,11,2018,20,0,3
9,11,2018,21,0,3
9,11,2018,22,0,3
9,11,2018,23,0,3
9,12,2018,0,0,4
9,12,2018,1,0,4
9,12,2018,2,0,4
9,12,2018,3,0,4
9,12,2018,4,0,4
9,12,2018,5,0,4
9,12,2018,6,0,4
9,12,2018,7,0,4
9,12,2018,8,0,4
9,12,2018,9,0,4
9,12,2018,10,0,4
9,12,2018,11,0,4
9,12,2018,12,0,4
9,12,2018,13,0,4
9,12,2018,14,0,4
9,12,2018,15,0,4
9,12,2018,16,0,4
9,12,2018,17,0,4
9,12,2018,18,0,4
9,12,2018,19,0,4
9,12,2018,20,0,4
9,12,2018,21,0,4
9,12,2018,22,0,4
9,12,2018,23,0,4
9,13,2018,0,0,5
9,13,2018,1,0,5
9,13,2018,2,0,5
9,13,2018,3,0,5
9,13,2018,4,0,5
9,13,2018,5,0,5
9,13,2018,6,0,5
9,13,2018,7,0,5
9,13,2018,8,0,5
9,13,2018,9,0,5
9,13,2018,10,0,5
9,13,2018,11,0,5
9,13,2018,12,0,5
9,13,2018,13,0,5
9,13,2018,14,0,5
9,13,2018,15,0,5
9,13,2018,16,0,5
9,13,2018,17,0,5
9,13,2018,18,0,5
9,13,2018,19,0,5
9,13,2018,20,0,5
9,13,2018,21,0,5
9,13,2018,22,0,5
9,13,2018,23,0,5
9,14,2018,0,0,6
9,14,2018,1,0,6
9,14,2018,2,0,6
9,14,2018,3,0,6
9,14,2018,4,0,6
9,14,2018,5,0,6
9,14,2018,6,0,6
9,14,2018,7,0,6
9,14,2018,8,0,6
9,14,2018,9,0,6
9,14,2018,10,0,6
9,14,2018,11,0,6
9,14,2018,12,0,6
9,14,2018,13,0,6
9,14,2018,14,0,6
9,14,2018,15,0,6
9,14,2018,16,0,6
9,14,2018,17,0,6
9,14,2018,18,0,6
9,14,2018,19,0,6
9,14,2018,20,0,6
9,14,2018,21,0,6
9,14,2018,22,0,6
9,14,2018,23,0,6
9,15,2018,0,0,7
9,15,2018,1,0,7
9,15,2018,2,0,7
9,15,2018,3,0,7
9,15,2018,4,0,7
9,15,2018,5,0,7
9,15,2018,6,0,7
9,15,2018,7,0,7
9,15,2018,8,0,7
9,15,2018,9,0,7
9,15,2018,10,0,7
9,15,2018,11,0,7
9,15,2018,12,0,7
9,15,2018,13,0,7
9,15,2018,14,0,7
9,15,2018,15,0,7
9,15,2018,16,0,7
9,15,2018,17,0,7
9,15,2018,18,0,7
9,15,2018,19,0,7
9,15,2018,20,0,7
9,15,2018,21,0,7
9,15,2018,22,0,7
9,15,2018,23,0,7
9,16,2018,0,0,8
9,16,2018,1,0,8
9,16,2018,2,0,8
9,16,2018,3,0,8
9,16,2018,4,0,8
9,16,2018,5,0,8
9,16,2018,6,0,8
9,16,2018,7,0,8
9,16,2018,8,0,8
9,16,2018,9,0,8
9,16,2018,10,0,8
9,16,2018,11,0,8
9,16,2018,12,0,8
9,16,2018,13,0,8
9,16,2018,14,0,8
9,16,2018,15,0,8
9,16,2018,16,0,8
9,16,2018,17,0,8
9,16,2018,18,0,8
9,16,2018,19,0,8
9,16,2018,20,0,8
9,16,2018,21,0,8
9,16,2018,22,0,8
9,16,2018,23,0,8
9,17,2018,0,0,2
9,17,2018,1,0,2
9,17,2018,2,0,2
9,17,2018,3,0,2
9,17,2018,4,0,2
9,17,2018,5,0,2
9,17,2018,6,0,2
9,17,2018,7,0,2
9,17,2018,8,0,2
9,17,2018,9,0,2
9,17,2018,10,0,2
9,17,2018,11,0,2
9,17,2018,12,0,2
9,17,2018,13,0,2
9,17,2018,14,0,2
9,17,2018,15,0,2
9,17,2018,16,0,2
9,17,2018,17,0,2
9,17,2018,18,0,2
9,17,2018,19,0,2
9,17,2018,20,0,2
9,17,2018,21,0,2
9,17,2018,22,0,2
9,17,2018,23,0,2
9,18,2018,0,0,3
9,18,2018,1,0,3
9,18,2018,2,0,3
9,18,2018,3,0,3
9,18,2018,4,0,3
9,18,2018,5,0,3
9,18,2018,6,0,3
9,18,2018,7,0,3
9,18,2018,8,0,3
9,18,2018,9,0,3
9,18,2018,10,0,3
9,18,2018,11,0,3
9,18,2018,12,0,3
9,18,2018,13,0,3
9,18,2018,14,0,3
9,18,2018,15,0,3
9,18,2018,16,0,3
9,18,2018,17,0,3
9,18,2018,18,0,3
9,18,2018,19,0,3
9,18,2018,20,0,3
9,18,2018,21,0,3
9,18,2018,22,0,3
9,18,2018,23,0,3
9,19,2018,0,0,4
9,19,2018,1,0,4
9,19,2018,2,0,4
9,19,2018,3,0,4
9,19,2018,4,0,4
9,19,2018,5,0,4
9,19,2018,6,0,4
9,19,2018,7,0,4
9,19,2018,8,0,4
9,19,2018,9,0,4
9,19,2018,10,0,4
9,19,2018,11,0,4
9,19,2018,12,0,4
9,19,2018,13,0,4
9,19,2018,14,0,4
9,19,2018,15,0,4
9,19,2018,16,0,4
9,19,2018,17,0,4
9,19,2018,18,0,4
9,19,2018,19,0,4
9,19,2018,20,0,4
9,19,2018,21,0,4
9,19,2018,22,0,4
9,19,2018,23,0,4
9,20,2018,0,0,5
9,20,2018,1,0,5
9,20,2018,2,0,5
9,20,2018,3,0,5
9,20,2018,4,0,5
9,20,2018,5,0,5
9,20,2018,6,0,5
9,20,2018,7,0,5
9,20,2018,8,0,5
9,20,2018,9,0,5
9,20,2018,10,0,5
9,20,2018,11,0,5
9,20,2018,12,0,5
9,20,2018,13,0,5
9,20,2018,14,0,5
9,20,2018,15,0,5
9,20,2018,16,0,5
9,20,2018,17,0,5
9,20,2018,18,0,5
9,20,2018,19,0,5
9,20,2018,20,0,5
9,20,2018,21,0,5
9,20,2018,22,0,5
9,20,2018,23,0,5
9,21,2018,0,0,6
9,21,2018,1,0,6
9,21,2018,2,0,6
9,21,2018,3,0,6
9,21,2018,4,0,6
9,21,2018,5,0,6
9,21,2018,6,0,6
9,21,2018,7,0,6
9,21,2018,8,0,6
9,21,2018,9,0,6
9,21,2018,10,0,6
9,21,2018,11,0,6
9,21,2018,12,0,6
9,21,2018,13,0,6
9,21,2018,14,0,6
9,21,2018,15,0,6
9,21,2018,16,0,6
9,21,2018,17,0,6
9,21,2018,18,0,6
9,21,2018,19,0,6
9,21,2018,20,0,6
9,21,2018,21,0,6
9,21,2018,22,0,6
9,21,2018,23,0,6
9,22,2018,0,0,7
9,22,2018,1,0,7
9,22,2018,2,0,7
9,22,2018,3,0,7
9,22,2018,4,0,7
9,22,2018,5,0,7
9,22,2018,6,0,7
9,22,2018,7,0,7
9,22,2018,8,0,7
9,22,2018,9,0,7
9,22,2018,10,0,7
9,22,2018,11,0,7
9,22,2018,12,0,7
9,22,2018,13,0,7
9,22,2018,14,0,7
9,22,2018,15,0,7
9,22,2018,16,0,7
9,22,2018,17,0,7
9,22,2018,18,0,7
9,22,2018,19,0,7
9,22,2018,20,0,7
9,22,2018,21,0,7
9,22,2018,22,0,7
9,22,2018,23,0,7
9,23,2018,0,0,8
9,23,2018,1,0,8
9,23,2018,2,0,8
9,23,2018,3,0,8
9,23,2018,4,0,8
9,23,2018,5,0,8
9,23,2018,6,0,8
9,23,2018,7,0,8
9,23,2018,8,0,8
9,23,2018,9,0,8
9,23,2018,10,0,8
9,23,2018,11,0,8
9,23,2018,12,0,8
9,23,2018,13,0,8
9,23,2018,14,0,8
9,23,2018,15,0,8
9,23,2018,16,0,8
9,23,2018,17,0,8
9,23,2018,18,0,8
9,23,2018,19,0,8
9,23,2018,20,0,8
9,23,2018,21,0,8
9,23,2018,22,0,8
9,23,2018,23,0,8
9,24,2018,0,0,2
9,24,2018,1,0,2
9,24,2018,2,0,2
9,24,2018,3,0,2
9,24,2018,4,0,2
9,24,2018,5,0,2
9,24,2018,6,0,2
9,24,2018,7,0,2
9,24,2018,8,0,2
9,24,2018,9,0,2
9,24,2018,10,0,2
9,24,2018,11,0,2
9,24,2018,12,0,2
9,24,2018,13,0,2
9,24,2018,14,0,2
9,24,2018,15,0,2
9,24,2018,16,0,2
9,24,2018,17,0,2
9,24,2018,18,0,2
9,24,2018,19,0,2
9,24,2018,20,0,2
9,24,2018,21,0,2
9,24,2018,22,0,2
9,24,2018,23,0,2
9,25,2018,0,0,3
9,25,2018,1,0,3
9,25,2018,2,0,3
9,25,2018,3,0,3
9,25,2018,4,0,3
9,25,2018,5,0,3
9,25,2018,6,0,3
9,25,2018,7,0,3
9,25,2018,8,0,3
9,25,2018,9,0,3
9,25,2018,10,0,3
9,25,2018,11,0,3
9,25,2018,12,0,3
9,25,2018,13,0,3
9,25,2018,14,0,3
9,25,2018,15,0,3
9,25,2018,16,0,3
9,25,2018,17,0,3
9,25,2018,18,0,3
9,25,2018,19,0,3
9,25,2018,20,0,3
9,25,2018,21,0,3
9,25,2018,22,0,3
9,25,2018,23,0,3
9,26,2018,0,0,4
9,26,2018,1,0,4
9,26,2018,2,0,4
9,26,2018,3,0,4
9,26,2018,4,0,4
9,26,2018,5,0,4
9,26,2018,6,0,4
9,26,2018,7,0,4
9,26,2018,8,0,4
9,26,2018,9,0,4
9,26,2018,10,0,4
9,26,2018,11,0,4
9,26,2018,12,0,4
9,26,2018,13,0,4
9,26,2018,14,0,4
9,26,2018,15,0,4
9,26,2018,16,0,4
9,26,2018,17,0,4
9,26,2018,18,0,4
9,26,2018,19,0,4
9,26,2018,20,0,4
9,26,2018,21,0,4
9,26,2018,22,0,4
9,26,2018,23,0,4
9,27,2018,0,0,5
9,27,2018,1,0,5
9,27,2018,2,0,5
9,27,2018,3,0,5
9,27,2018,4,0,5
9,27,2018,5,0,5
9,27,2018,6,0,5
9,27,2018,7,0,5
9,27,2018,8,0,5
9,27,2018,9,0,5
9,27,2018,10,0,5
9,27,2018,11,0,5
9,27,2018,12,0,5
9,27,2018,13,0,5
9,27,2018,14,0,5
9,27,2018,15,0,5
9,27,2018,16,0,5
9,27,2018,17,0,5
9,27,2018,18,0,5
9,27,2018,19,0,5
9,27,2018,20,0,5
9,27,2018,21,0,5
9,27,2018,22,0,5
9,27,2018,23,0,5
9,28,2018,0,0,6
9,28,2018,1,0,6
9,28,2018,2,0,6
9,28,2018,3,0,6
9,28,2018,4,0,6
9,28,2018,5,0,6
9,28,2018,6,0,6
9,28,2018,7,0,6
9,28,2018,8,0,6
9,28,2018,9,0,6
9,28,2018,10,0,6
9,28,2018,11,0,6
9,28,2018,12,0,6
9,28,2018,13,0,6
9,28,2018,14,0,6
9,28,2018,15,0,6
9,28,2018,16,0,6
9,28,2018,17,0,6
9,28,2018,18,0,6
9,28,2018,19,0,6
9,28,2018,20,0,6
9,28,2018,21,0,6
9,28,2018,22,0,6
9,28,2018,23,0,6
9,29,2018,0,0,7
9,29,2018,1,0,7
9,29,2018,2,0,7
9,29,2018,3,0,7
9,29,2018,4,0,7
9,29,2018,5,0,7
9,29,2018,6,0,7
9,29,2018,7,0,7
9,29,2018,8,0,7
9,29,2018,9,0,7
9,29,2018,10,0,7
9,29,2018,11,0,7
9,29,2018,12,0,7
9,29,2018,13,0,7
9,29,2018,14,0,7
9,29,2018,15,0,7
9,29,2018,16,0,7
9,29,2018,17,0,7
9,29,2018,18,0,7
9,29,2018,19,0,7
9,29,2018,20,0,7
9,29,2018,21,0,7
9,29,2018,22,0,7
9,29,2018,23,0,7
9,30,2018,0,0,8
9,30,2018,1,0,8
9,30,2018,2,0,8
9,30,2018,3,0,8
9,30,2018,4,0,8
9,30,2018,5,0,8
9,30,2018,6,0,8
9,30,2018,7,0,8
9,30,2018,8,0,8
9,30,2018,9,0,8
9,30,2018,10,0,8
9,30,2018,11,0,8
9,30,2018,12,0,8
9,30,2018,13,0,8
9,30,2018,14,0,8
9,30,2018,15,0,8
9,30,2018,16,0,8
9,30,2018,17,0,8
9,30,2018,18,0,8
9,30,2018,19,0,8
9,30,2018,20,0,8
9,30,2018,21,0,8
9,30,2018,22,0,8
9,30,2018,23,0,8
10,1,2018,0,0,2
10,1,2018,1,0,2
10,1,2018,2,0,2
10,1,2018,3,0,2
10,1,2018,4,0,2
10,1,2018,5,0,2
10,1,2018,6,0,2
10,1,2018,7,0,2
10,1,2018,8,0,2
10,1,2018,9,0,2
10,1,2018,10,0,2
10,1,2018,11,0,2
10,1,2018,12,0,2
10,1,2018,13,0,2
10,1,2018,14,0,2
10,1,2018,15,0,2
10,1,2018,16,0,2
10,1,2018,17,0,2
10,1,2018,18,0,2
10,1,2018,19,0,2
10,1,2018,20,0,2
10,1,2018,21,0,2
10,1,2018,22,0,2
10,1,2018,23,0,2
10,2,2018,0,0,3
10,2,2018,1,0,3
10,2,2018,2,0,3
10,2,2018,3,0,3
10,2,2018,4,0,3
10,2,2018,5,0,3
10,2,2018,6,0,3
10,2,2018,7,0,3
10,2,2018,8,0,3
10,2,2018,9,0,3
10,2,2018,10,0,3
10,2,2018,11,0,3
10,2,2018,12,0,3
10,2,2018,13,0,3
10,2,2018,14,0,3
10,2,2018,15,0,3
10,2,2018,16,0,3
10,2,2018,17,0,3
10,2,2018,18,0,3
10,2,2018,19,0,3
10,2,2018,20,0,3
10,2,2018,21,0,3
10,2,2018,22,0,3
10,2,2018,23,0,3
10,3,2018,0,0,4
10,3,2018,1,0,4
10,3,2018,2,0,4
10,3,2018,3,0,4
10,3,2018,4,0,4
10,3,2018,5,0,4
10,3,2018,6,0,4
10,3,2018,7,0,4
10,3,2018,8,0,4
10,3,2018,9,0,4
10,3,2018,10,0,4
10,3,2018,11,0,4
10,3,2018,12,0,4
10,3,2018,13,0,4
10,3,2018,14,0,4
10,3,2018,15,0,4
10,3,2018,16,0,4
10,3,2018,17,0,4
10,3,2018,18,0,4
10,3,2018,19,0,4
10,3,2018,20,0,4
10,3,2018,21,0,4
10,3,2018,22,0,4
10,3,2018,23,0,4
10,4,2018,0,0,5
10,4,2018,1,0,5
10,4,2018,2,0,5
10,4,2018,3,0,5
10,4,2018,4,0,5
10,4,2018,5,0,5
10,4,2018,6,0,5
10,4,2018,7,0,5
10,4,2018,8,0,5
10,4,2018,9,0,5
10,4,2018,10,0,5
10,4,2018,11,0,5
10,4,2018,12,0,5
10,4,2018,13,0,5
10,4,2018,14,0,5
10,4,2018,15,0,5
10,4,2018,16,0,5
10,4,2018,17,0,5
10,4,2018,18,0,5
10,4,2018,19,0,5
10,4,2018,20,0,5
10,4,2018,21,0,5
10,4,2018,22,0,5
10,4,2018,23,0,5
10,5,2018,0,0,6
10,5,2018,1,0,6
10,5,2018,2,0,6
10,5,2018,3,0,6
10,5,2018,4,0,6
10,5,2018,5,0,6
10,5,2018,6,0,6
10,5,2018,7,0,6
10,5,2018,8,0,6
10,5,2018,9,0,6
10,5,2018,10,0,6
10,5,2018,11,0,6
10,5,2018,12,0,6
10,5,2018,13,0,6
10,5,2018,14,0,6
10,5,2018,15,0,6
10,5,2018,16,0,6
10,5,2018,17,0,6
10,5,2018,18,0,6
10,5,2018,19,0,6
10,5,2018,20,0,6
10,5,2018,21,0,6
10,5,2018,22,0,6
10,5,2018,23,0,6
10,6,2018,0,0,7
10,6,2018,1,0,7
10,6,2018,2,0,7
10,6,2018,3,0,7
10,6,2018,4,0,7
10,6,2018,5,0,7
10,6,2018,6,0,7
10,6,2018,7,0,7
10,6,2018,8,0,7
10,6,2018,9,0,7
10,6,2018,10,0,7
10,6,2018,11,0,7
10,6,2018,12,0,7
10,6,2018,13,0,7
10,6,2018,14,0,7
10,6,2018,15,0,7
10,6,2018,16,0,7
10,6,2018,17,0,7
10,6,2018,18,0,7
10,6,2018,19,0,7
10,6,2018,20,0,7
10,6,2018,21,0,7
10,6,2018,22,0,7
10,6,2018,23,0,7
10,7,2018,0,0,8
10,7,2018,1,0,8
10,7,2018,2,0,8
10,7,2018,3,0,8
10,7,2018,4,0,8
10,7,2018,5,0,8
10,7,2018,6,0,8
10,7,2018,7,0,8
10,7,2018,8,0,8
10,7,2018,9,0,8
10,7,2018,10,0,8
10,7,2018,11,0,8
10,7,2018,12,0,8
10,7,2018,13,0,8
10,7,2018,14,0,8
10,7,2018,15,0,8
10,7,2018,16,0,8
10,7,2018,17,0,8
10,7,2018,18,0,8
10,7,2018,19,0,8
10,7,2018,20,0,8
10,7,2018,21,0,8
10,7,2018,22,0,8
10,7,2018,23,0,8
10,8,2018,0,0,2
10,8,2018,1,0,2
10,8,2018,2,0,2
10,8,2018,3,0,2
10,8,2018,4,0,2
10,8,2018,5,0,2
10,8,2018,6,0,2
10,8,2018,7,0,2
10,8,2018,8,0,2
10,8,2018,9,0,2
10,8,2018,10,0,2
10,8,2018,11,0,2
10,8,2018,12,0,2
10,8,2018,13,0,2
10,8,2018,14,0,2
10,8,2018,15,0,2
10,8,2018,16,0,2
10,8,2018,17,0,2
10,8,2018,18,0,2
10,8,2018,19,0,2
10,8,2018,20,0,2
10,8,2018,21,0,2
10,8,2018,22,0,2
10,8,2018,23,0,2
10,9,2018,0,0,3
10,9,2018,1,0,3
10,9,2018,2,0,3
10,9,2018,3,0,3
10,9,2018,4,0,3
10,9,2018,5,0,3
10,9,2018,6,0,3
10,9,2018,7,0,3
10,9,2018,8,0,3
10,9,2018,9,0,3
10,9,2018,10,0,3
10,9,2018,11,0,3
10,9,2018,12,0,3
10,9,2018,13,0,3
10,9,2018,14,0,3
10,9,2018,15,0,3
10,9,2018,16,0,3
10,9,2018,17,0,3
10,9,2018,18,0,3
10,9,2018,19,0,3
10,9,2018,20,0,3
10,9,2018,21,0,3
10,9,2018,22,0,3
10,9,2018,23,0,3
10,10,2018,0,0,4
10,10,2018,1,0,4
10,10,2018,2,0,4
10,10,2018,3,0,4
10,10,2018,4,0,4
10,10,2018,5,0,4
10,10,2018,6,0,4
10,10,2018,7,0,4
10,10,2018,8,0,4
10,10,2018,9,0,4
10,10,2018,10,0,4
10,10,2018,11,0,4
10,10,2018,12,0,4
10,10,2018,13,0,4
10,10,2018,14,0,4
10,10,2018,15,0,4
10,10,2018,16,0,4
10,10,2018,17,0,4
10,10,2018,18,0,4
10,10,2018,19,0,4
10,10,2018,20,0,4
10,10,2018,21,0,4
10,10,2018,22,0,4
10,10,2018,23,0,4
10,11,2018,0,0,5
10,11,2018,1,0,5
10,11,2018,2,0,5
10,11,2018,3,0,5
10,11,2018,4,0,5
10,11,2018,5,0,5
10,11,2018,6,0,5
10,11,2018,7,0,5
10,11,2018,8,0,5
10,11,2018,9,0,5
10,11,2018,10,0,5
10,11,2018,11,0,5
10,11,2018,12,0,5
10,11,2018,13,0,5
10,11,2018,14,0,5
10,11,2018,15,0,5
10,11,2018,16,0,5
10,11,2018,17,0,5
10,11,2018,18,0,5
10,11,2018,19,0,5
10,11,2018,20,0,5
10,11,2018,21,0,5
10,11,2018,22,0,5
10,11,2018,23,0,5
10,12,2018,0,0,6
10,12,2018,1,0,6
10,12,2018,2,0,6
10,12,2018,3,0,6
10,12,2018,4,0,6
10,12,2018,5,0,6
10,12,2018,6,0,6
10,12,2018,7,0,6
10,12,2018,8,0,6
10,12,2018,9,0,6
10,12,2018,10,0,6
10,12,2018,11,0,6
10,12,2018,12,0,6
10,12,2018,13,0,6
10,12,2018,14,0,6
10,12,2018,15,0,6
10,12,2018,16,0,6
10,12,2018,17,0,6
10,12,2018,18,0,6
10,12,2018,19,0,6
10,12,2018,20,0,6
10,12,2018,21,0,6
10,12,2018,22,0,6
10,12,2018,23,0,6
10,13,2018,0,0,7
10,13,2018,1,0,7
10,13,2018,2,0,7
10,13,2018,3,0,7
10,13,2018,4,0,7
10,13,2018,5,0,7
10,13,2018,6,0,7
10,13,2018,7,0,7
10,13,2018,8,0,7
10,13,2018,9,0,7
10,13,2018,10,0,7
10,13,2018,11,0,7
10,13,2018,12,0,7
10,13,2018,13,0,7
10,13,2018,14,0,7
10,13,2018,15,0,7
10,13,2018,16,0,7
10,13,2018,17,0,7
10,13,2018,18,0,7
10,13,2018,19,0,7
10,13,2018,20,0,7
10,13,2018,21,0,7
10,13,2018,22,0,7
10,13,2018,23,0,7
10,14,2018,0,0,8
10,14,2018,1,0,8
10,14,2018,2,0,8
10,14,2018,3,0,8
10,14,2018,4,0,8
10,14,2018,5,0,8
10,14,2018,6,0,8
10,14,2018,7,0,8
10,14,2018,8,0,8
10,14,2018,9,0,8
10,14,2018,10,0,8
10,14,2018,11,0,8
10,14,2018,12,0,8
10,14,2018,13,0,8
10,14,2018,14,0,8
10,14,2018,15,0,8
10,14,2018,16,0,8
10,14,2018,17,0,8
10,14,2018,18,0,8
10,14,2018,19,0,8
10,14,2018,20,0,8
10,14,2018,21,0,8
10,14,2018,22,0,8
10,14,2018,23,0,8
10,15,2018,0,0,2
10,15,2018,1,0,2
10,15,2018,2,0,2
10,15,2018,3,0,2
10,15,2018,4,0,2
10,15,2018,5,0,2
10,15,2018,6,0,2
10,15,2018,7,0,2
10,15,2018,8,0,2
10,15,2018,9,0,2
10,15,2018,10,0,2
10,15,2018,11,0,2
10,15,2018,12,0,2
10,15,2018,13,0,2
10,15,2018,14,0,2
10,15,2018,15,0,2
10,15,2018,16,0,2
10,15,2018,17,0,2
10,15,2018,18,0,2
10,15,2018,19,0,2
10,15,2018,20,0,2
10,15,2018,21,0,2
10,15,2018,22,0,2
10,15,2018,23,0,2
10,16,2018,0,0,3
10,16,2018,1,0,3
10,16,2018,2,0,3
10,16,2018,3,0,3
10,16,2018,4,0,3
10,16,2018,5,0,3
10,16,2018,6,0,3
10,16,2018,7,0,3
10,16,2018,8,0,3
10,16,2018,9,0,3
10,16,2018,10,0,3
10,16,2018,11,0,3
10,16,2018,12,0,3
10,16,2018,13,0,3
10,16,2018,14,0,3
10,16,2018,15,0,3
10,16,2018,16,0,3
10,16,2018,17,0,3
10,16,2018,18,0,3
10,16,2018,19,0,3
10,16,2018,20,0,3
10,16,2018,21,0,3
10,16,2018,22,0,3
10,16,2018,23,0,3
10,17,2018,0,0,4
10,17,2018,1,0,4
10,17,2018,2,0,4
10,17,2018,3,0,4
10,17,2018,4,0,4
10,17,2018,5,0,4
10,17,2018,6,0,4
10,17,2018,7,0,4
10,17,2018,8,0,4
10,17,2018,9,0,4
10,17,2018,10,0,4
10,17,2018,11,0,4
10,17,2018,12,0,4
10,17,2018,13,0,4
10,17,2018,14,0,4
10,17,2018,15,0,4
10,17,2018,16,0,4
10,17,2018,17,0,4
10,17,2018,18,0,4
10,17,2018,19,0,4
10,17,2018,20,0,4
10,17,2018,21,0,4
10,17,2018,22,0,4
10,17,2018,23,0,4
10,18,2018,0,0,5
10,18,2018,1,0,5
10,18,2018,2,0,5
10,18,2018,3,0,5
10,18,2018,4,0,5
10,18,2018,5,0,5
10,18,2018,6,0,5
10,18,2018,7,0,5
10,18,2018,8,0,5
10,18,2018,9,0,5
10,18,2018,10,0,5
10,18,2018,11,0,5
10,18,2018,12,0,5
10,18,2018,13,0,5
10,18,2018,14,0,5
10,18,2018,15,0,5
10,18,2018,16,0,5
10,18,2018,17,0,5
10,18,2018,18,0,5
10,18,2018,19,0,5
10,18,2018,20,0,5
10,18,2018,21,0,5
10,18,2018,22,0,5
10,18,2018,23,0,5
10,19,2018,0,0,6
10,19,2018,1,0,6
10,19,2018,2,0,6
10,19,2018,3,0,6
10,19,2018,4,0,6
10,19,2018,5,0,6
10,19,2018,6,0,6
10,19,2018,7,0,6
10,19,2018,8,0,6
10,19,2018,9,0,6
10,19,2018,10,0,6
10,19,2018,11,0,6
10,19,2018,12,0,6
10,19,2018,13,0,6
10,19,2018,14,0,6
10,19,2018,15,0,6
10,19,2018,16,0,6
10,19,2018,17,0,6
10,19,2018,18,0,6
10,19,2018,19,0,6
10,19,2018,20,0,6
10,19,2018,21,0,6
10,19,2018,22,0,6
10,19,2018,23,0,6
10,20,2018,0,0,7
10,20,2018,1,0,7
10,20,2018,2,0,7
10,20,2018,3,0,7
10,20,2018,4,0,7
10,20,2018,5,0,7
10,20,2018,6,0,7
10,20,2018,7,0,7
10,20,2018,8,0,7
10,20,2018,9,0,7
10,20,2018,10,0,7
10,20,2018,11,0,7
10,20,2018,12,0,7
10,20,2018,13,0,7
10,20,2018,14,0,7
10,20,2018,15,0,7
10,20,2018,16,0,7
10,20,2018,17,0,7
10,20,2018,18,0,7
10,20,2018,19,0,7
10,20,2018,20,0,7
10,20,2018,21,0,7
10,20,2018,22,0,7
10,20,2018,23,0,7
10,21,2018,0,0,8
10,21,2018,1,0,8
10,21,2018,2,0,8
10,21,2018,3,0,8
10,21,2018,4,0,8
10,21,2018,5,0,8
10,21,2018,6,0,8
10,21,2018,7,0,8
10,21,2018,8,0,8
10,21,2018,9,0,8
10,21,2018,10,0,8
10,21,2018,11,0,8
10,21,2018,12,0,8
10,21,2018,13,0,8
10,21,2018,14,0,8
10,21,2018,15,0,8
10,21,2018,16,0,8
10,21,2018,17,0,8
10,21,2018,18,0,8
10,21,2018,19,0,8
10,21,2018,20,0,8
10,21,2018,21,0,8
10,21,2018,22,0,8
10,21,2018,23,0,8
10,22,2018,0,0,2
10,22,2018,1,0,2
